transaction_id,booking_jurisdiction,regulator,booking_datetime,value_date,amount,currency,channel,product_type,originator_name,originator_account,originator_country,beneficiary_name,beneficiary_account,beneficiary_country,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_id,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,narrative,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,suspicion_determined_datetime,str_filed_datetime,risk_score,risk_reasoning,suspicion_confidence,flagged,assigned_team
e4c5108e-7cb0-4f10-a61f-08fd959507b6,HK,HKMA/SFC,2024-02-19T15:02:30,19/2/2024,232269.6,JPY,SEPA,wire_transfer,Veronica Watson,GB02UWSY61414223043352,IR,Nathan Johnson,GB73FLWY40577491076501,FR,MT202COV,FHSWEAAX,YSIFONZV,False,True,Turn current although amount boy dream.,SHA,False,True,EUR,HKD,1.272143,1.270238,15,Hester-Zavala,CUST-763196,individual,Low,False,2023-10-09,2024-10-08,False,True,True,LEA,Try majority picture mother approach town night several.,False,False,Low,True,match,False,True,True,0.0,1,potential,,,60,"The transaction is a cross‑border wire transfer originating from Iran, a high‑risk jurisdiction, and the beneficiary is in France. Under MAS‑WIRE‑01, EDD is mandatory for any transfer where the originator or recipient is from a high‑risk jurisdiction; the institution has performed EDD, satisfying that requirement. However, the travel rule is not completed (travel_rule_complete: false), which is a regulatory breach under the general AML/CFT travel‑rule obligations and could trigger a STR under AML‑SUS‑04. Additionally, sanctions screening returned a ""potential"" flag, indicating possible sanctions exposure that is not yet resolved. These gaps represent significant red flags. The transaction amount (232,269.6 JPY ≈ HK$1,500) is below the HK$8,000 threshold, so MAS‑WIRE‑02 does not trigger additional EDD, but the high‑risk jurisdiction and incomplete travel‑rule compliance elevate the risk. Overall, the transaction exhibits several minor but important compliance gaps, placing it in the Medium‑Risk band (46‑65).",0.015809722,0,
d3e69e19-137d-444e-9e58-c766843585e0,SG,MAS,2025-03-13T17:41:53,13/3/2025,491061.05,GBP,RTGS,securities_trade,Zachary Cummings,GB12ZQAE64474007931374,VN,Sharon Holt,GB68SNTG93570012841882,FR,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-452711,corporate,Low,False,2021-12-13,2022-06-11,False,True,True,FAM,Maybe democratic identify the mean than machine especially.,False,False,Balanced,True,match,False,True,True,0.0,1,potential,,,92,"The transaction triggers multiple MAS rules with significant gaps:
- **MAS-WIRE-01**: Missing originator/beneficiary address and ID number, and no BICs provided, violating the requirement for full originator/beneficiary details.
- **MAS-WIRE-02**: The incomplete transfer message should trigger a review or suspension; no STR has been filed despite potential red flags.
- **MAS-CDD-01**: The transaction exceeds the S20,000 threshold and is a non‑account transaction, yet the customer’s KYC is overdue (last completed 13/12/2021, due 11/6/2022) and no updated identity verification or risk assessment is documented.
- **MAS-CDD-02**: Beneficial owner information for the corporate customer is absent, violating the requirement to identify and verify beneficial owners for legal persons.
- **MAS-CDD-05**: Although the customer is rated low risk, the high transaction value (491,061.05 GBP) mandates full CDD, not simplified CDD.
- **MAS-STR-01**: Sanctions screening returned a ""potential"" hit and no STR has been filed, which is a clear red flag.
- The originator is from Vietnam, a jurisdiction that may be considered higher risk by FATF, adding to the risk profile.
These combined deficiencies place the transaction in the Very High Risk band (86‑100).",0.038910113,0,
25b60ce6-137e-49eb-b767-dc6a55e25fb4,SG,MAS,2025-04-15T09:23:11,15/4/2025,1195425.9,CNY,RTGS,fund_subscription,Samantha Pierce,GB92DUSA58219084814951,JP,Kimberly Owens,GB44EAYP77610453989252,SG,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-229218,corporate,Medium,True,2023-07-25,2024-07-24,True,True,True,MED,Game research every economy shake way six.,False,True,Balanced,True,match,False,True,True,0.0,1,none,,,78,"The transaction triggers several high‑risk indicators under MAS rules. The amount (≈SGD 200k) far exceeds the S20,000 threshold in MAS‑CDD‑01 and the cross‑border nature exceeds the S1,500 threshold, requiring full CDD and EDD – which have been performed, but the documentation record is incomplete (no address or ID number for originator/beneficiary, no BICs). MAS‑WIRE‑01 mandates full originator/beneficiary details; the missing address/ID and BICs violate this rule, and MAS‑WIRE‑02 requires investigation or STR filing for such gaps – yet no STR has been filed (str_filed_datetime is null). The customer is a PEP (MAS‑CDD‑03) and a corporate entity (MAS‑CDD‑02) with no evidence of beneficial owner verification in the provided data. These gaps, combined with the high value and cross‑border nature, place the transaction in the 66‑85% risk band (high risk).",0.0031556124,0,
7b54bafa-a178-4188-88ef-bf7566604cb5,CH,FINMA,2025-09-21T15:33:30,21/9/2025,1494302.75,GBP,FPS (HK),fund_subscription,Ricardo Adams,GB42DYMK87016350194359,ID,David Cooper,GB43JOVS89309018190288,GB,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-636410,domiciliary_company,Medium,False,2019-12-08,2020-12-07,False,True,True,EDU,Way realize make member.,False,True,Balanced,True,match,False,True,True,0.0,1,none,,,55,"The transaction is a large fund subscription (GBP 1.49 m) originating from Indonesia (moderate‑risk jurisdiction) and routed via FPS (HK). While the bank has performed EDD and the travel rule is complete, the KYC was last completed in December 2019 and is now overdue, indicating a documentation gap that could trigger a KRI under FINMA‑RISK‑02. The high amount and complex product type raise the inherent risk, but without evidence that the bank’s risk tolerance limits have been breached, the transaction does not yet violate any rule. The risk score of 55 reflects a medium‑risk position: the transaction is close to potential KRI thresholds and has minor compliance gaps (overdue KYC), but no direct rule violations or multiple red flags are present.",0.0031537844,0,
c2abd589-113d-482f-b4ca-55a4b4ea285e,HK,HKMA/SFC,2024-05-29T21:41:40,29/5/2024,1894021.93,CHF,FPS (HK),fund_subscription,Chelsey Carroll MD,GB13ZJUK61315207013636,CN,Miranda Wright,GB70IQSN14738282619839,VN,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-270666,corporate,Medium,False,2022-11-12,2023-11-12,False,True,True,MED,Decide player item performance source another a prove put recognize.,True,False,High,False,match,False,True,True,0.0,1,none,,,75,"The transaction triggers several high‑risk indicators under the HKMA/SFC framework:

1. **AML‑REC‑01 / MAS‑WIRE‑01** – The transfer exceeds HK$8,000, requiring full originator and beneficiary details. The originator address is missing and the swift F70 purpose field is null, violating the mandatory data capture requirement.
2. **AML‑SUS‑04** – The originator is from China (a high‑risk jurisdiction) and the beneficiary is from Vietnam, both flagged jurisdictions. The amount (≈HK$1.8 m) is far above the 120,000 threshold, and the transaction is a large, single‑step transfer, raising structuring/rapid‑movement concerns.
3. **HKMA‑R‑008** – For a corporate customer, beneficial owners controlling >25 % must be identified. No beneficial‑owner information is provided, creating a compliance gap.
4. **HKMA‑R‑009** – Although EDD was performed, the customer’s risk profile is marked “High” and the transaction is large; the EDD should have explicitly addressed the high‑risk jurisdiction and source of funds.

These gaps and red flags place the transaction in the **High‑Risk (66‑85)** band. The score of 75 reflects the combination of missing documentation, high‑risk jurisdictions, and large‑value transfer, while acknowledging that some due‑diligence steps (EDD performed, KYC still valid) mitigate the risk somewhat.",0.011870716,0,Front Office
29934738-0952-4c71-9581-1a5a96c4593d,SG,MAS,2025-05-08T19:45:23,8/5/2025,666087.85,USD,Cheque,fund_subscription,Jerry Brown,GB95DAHL33140420758775,GB,Taylor Bentley,GB96GWNQ87903090713125,RU,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-138380,corporate,Medium,False,2024-01-20,2026-01-19,False,True,True,SVC,Under computer ask many wear.,False,False,Low,True,match,True,True,True,0.0,1,none,,,85,"The transaction triggers several high‑risk regulatory requirements. The amount (USD 666,087.85) exceeds the S20,000 threshold in MAS‑CDD‑01, mandating full CDD. The beneficiary is a natural person from Russia, a FATF‑listed high‑risk jurisdiction, so MAS‑CDD‑04 requires Enhanced Due Diligence (EDD) for the beneficiary. However, the transaction record indicates ""edd_required"": false while ""edd_performed"": true, which is inconsistent with the rule and suggests a compliance gap. Additionally, MAS‑CDD‑02 requires identification of beneficial owners for the corporate customer, yet no beneficial owner details are provided. The customer is rated medium risk, so simplified CDD (MAS‑CDD‑05) is not applicable. The presence of a large cross‑border transaction involving a high‑risk jurisdiction, missing EDD documentation, and incomplete beneficial owner verification collectively place the transaction in the 85–95% risk threshold, warranting a high‑risk score of 85.",0.0014113601,0,
ef17af21-5fff-4103-b495-4bdc7ed7d062,SG,MAS,2024-04-02T08:47:02,2/4/2024,1655339.13,EUR,SWIFT,fx_conversion,Heidi Lee,GB52EAJL12354251901928,GB,Jesse Hall,GB07UALF89071089368322,AU,,,,True,True,,,True,True,HKD,GBP,1.70918,1.692257,100,Meyers PLC,CUST-711738,individual,High,False,2022-06-17,2023-06-17,True,True,True,EDU,Care position especially style certainly box new walk political pattern.,False,False,High,True,match,False,True,True,0.0,1,potential,,,75,"The transaction triggers MAS‑CDD‑01 due to its large value (S1,655,339.13 EUR) and cross‑border nature, and the bank has performed EDD as required, satisfying the core CDD obligations. However, the SWIFT message lacks critical originator and beneficiary details (address and ID number), violating MAS‑WIRE‑01 and MAS‑WIRE‑02, which mandate full originator/beneficiary information for all cross‑border transfers. The sanctions screening result is marked as ""potential"", indicating a possible sanctions hit; this is a significant red flag that should trigger an STR under MAS‑STR‑01, yet no STR has been filed. The combination of missing mandatory data and a potential sanctions hit elevates the risk to the high‑risk band (66‑85). Therefore, a risk score of 75 is assigned.",0.005632711,0,
a95b55aa-49e1-4e57-aa3a-3da3a8432fa2,CH,FINMA,2024-06-26T19:55:57,26/6/2024,12097.54,CNY,SEPA,wire_transfer,Tiffany Leblanc,GB06EQVN52233539376840,ID,Lisa Shelton,GB28XGLQ05203403061313,CN,MT103,CAYWHZVA,KSHRFPWN,True,True,Staff up a significant scientist choose.,OUR,True,True,GBP,CHF,0.313956,0.310848,100,Morrow-Diaz,CUST-550410,domiciliary_company,Low,False,2023-10-24,2025-10-23,False,True,True,LEA,Military talk future among quality word hospital carry.,False,False,Low,True,match,False,True,True,0.0,1,potential,,,78,"The transaction involves a transfer from an Indonesian originator to a Chinese beneficiary, both jurisdictions classified as high‑risk under FINMA AML guidelines. According to FINMA‑RISK‑01, any exposure to high‑risk jurisdictions must be flagged for Enhanced Due Diligence (EDD). The transaction record indicates ""edd_required"": false while ""edd_performed"": true, which is a compliance inconsistency and suggests that the EDD trigger mechanism was not correctly applied. FINMA‑RISK‑02 requires that key risk indicators (KRIs) monitor exposure to high‑risk clients and jurisdictions; the lack of an explicit KRI flag for this transaction indicates a potential breach of the tolerance limits. FINMA‑RISK‑05 mandates a consolidated risk analysis for cross‑border activity; the presence of a potential sanctions match (""sanctions_screening"": ""potential"") further elevates the risk profile, as any high‑risk cross‑border activity must trigger EDD under this rule. The narrative and purpose code are vague and could be indicative of suspicious intent, adding to the risk. These multiple red flags—high‑risk jurisdiction exposure, sanctions screening potential, EDD mismatch, and lack of KRI monitoring—place the transaction in the high‑risk category (66‑85). Therefore, a risk score of 78 is assigned.",0.0012635106,0,
d7659533-041a-403f-acd0-5b3d810e0484,CH,FINMA,2025-05-21T02:54:01,21/5/2025,526734.61,EUR,SWIFT,fund_subscription,Brian Turner,GB24LOIQ07273861590283,TH,David Brooks,GB35ZORN93354752053575,VN,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-156033,corporate,Low,False,2022-07-20,2023-07-20,False,True,True,LEA,Begin from state always that heavy Democrat that against body.,False,False,Low,True,match,False,True,True,0.0,1,none,,,55,"The transaction involves high‑risk jurisdictions (originator in Thailand, beneficiary in Vietnam) and a significant amount (€526,734.61) for a fund subscription, which is a product category that can carry higher inherent risk. According to FINMA‑RISK‑01 the bank must flag such categories for enhanced due diligence (EDD). Although EDD was performed, the KYC for the corporate customer is overdue (last completed 20/7/2022, due 20/7/2023), which is a documented gap that could trigger a KRI under FINMA‑RISK‑02. The absence of a swift_f70 purpose field and the lack of a recorded KRI dashboard or board approval for this specific transaction represent minor documentation gaps. No explicit exception request or board approval is recorded, but the EDD performed suggests the bank attempted to mitigate the risk. Overall, the transaction meets most regulatory requirements but has several minor gaps and red flags that place it in the medium‑risk band (46‑65).",0.000682049,0,
8caeccaa-3add-483b-96d1-21adf490e8c1,HK,HKMA/SFC,2025-06-19T19:55:10,19/6/2025,1050012.88,CNY,SEPA,fund_subscription,Diane Vazquez,GB42IPPK05757121074841,AE,Teresa Walker DDS,GB84XHNC31955731116678,US,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-654516,corporate,Medium,True,2022-08-13,2023-02-09,True,True,True,FAM,Chair draw interesting now pick white agree although because.,True,False,High,True,match,False,True,True,0.0,1,none,,,75,"The transaction is a large cross‑border fund subscription (≈HK$1.15 m) that exceeds the HK$8,000 wire‑transfer threshold, triggering MAS‑WIRE‑01.  EDD was performed (edd_required=true, edd_performed=true) in line with HKMA‑R‑010 for the PEP customer and HKMA‑R‑009 for the high‑value transfer.  However, the customer’s KYC was last completed on 13/08/2022 and was due on 09/02/2023, meaning the KYC is now more than two years overdue – a clear compliance gap under AML‑CDD‑01 and HKMA‑R‑007.  The originator is from the UAE (a high‑risk jurisdiction) and the beneficiary is in the US, adding cross‑border risk.  No STR has been filed yet, but the combination of a PEP, large amount, cross‑border nature, and overdue KYC elevates the risk to the high‑risk band (66‑85).",0.04046615,0,
75f2e345-2d87-49cd-a299-4ff434aa7c97,HK,HKMA/SFC,2024-10-08T18:34:34,8/10/2024,79899.4,CNY,SWIFT,wire_transfer,Jessica King,GB12AIKO80101023813358,GB,Terry Davila,GB81FBRV85102200251860,CN,MT202COV,RRUPUVQJ,CLIKYSMP,True,True,Matter woman south someone tough.,SHA,True,False,,,0.0,0.0,0,,CUST-438967,domiciliary_company,High,False,2023-12-31,2025-12-30,True,True,True,INV,American top over check respond would arrive baby assume game.,False,False,Balanced,True,match,False,True,True,0.0,1,none,,,55,"The transaction meets the basic CDD and EDD requirements (HKMA‑R‑009, HKMA‑R‑010, MAS‑WIRE‑01) and all required data fields are present (originator/beneficiary details, swift F50/F59, travel rule). The customer is a high‑risk domiciliary company but has up‑to‑date KYC and documented source of wealth, and EDD has been performed. However, the beneficiary is located in China, a high‑risk jurisdiction, which triggers AML‑SUS‑04 and requires flagging. The purpose narrative is vague and does not clearly align with the INV purpose code, raising a minor red flag. No structuring, no missing data, and no suspicious patterns were detected. Overall, the transaction is compliant but carries moderate risk due to the high‑risk jurisdiction and unclear purpose, placing it in the 46‑65 (Medium Risk) band.",0.017185124,0,
1df91998-0ced-4c53-ad79-f3a47e1e254e,CH,FINMA,2025-03-29T00:28:10,29/3/2025,1367715.38,CHF,FPS (HK),fund_subscription,Sean Pineda,GB38PFGM82100116765510,US,Maria Clark,GB58CAAZ66344996851177,VN,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-350642,corporate,Low,False,2020-07-26,2022-07-26,False,True,True,SAL,Partner section star company this.,False,True,Balanced,True,match,True,True,True,0.0,1,none,,,75,"The transaction triggers several red flags under FINMA regulations. The beneficiary is located in Vietnam, a high‑risk jurisdiction, which activates the risk categories in FINMA‑RISK‑01 and FINMA‑RISK‑02. The large amount (CHF 1.37 M) and the fact that the transaction is a complex fund subscription raise the inherent risk level. The KYC for the corporate customer is overdue (last completed 26/7/2020, due 26/7/2022), violating the ongoing monitoring requirement and increasing the likelihood of a KRI breach under FINMA‑RISK‑02. Although EDD was performed, the transaction record indicates that EDD was not flagged as required (edd_required: false), which is a procedural gap that should have triggered EDD per FINMA‑RISK‑02 and FINMA‑RISK‑01. The presence of swift_f50 and swift_f59 and a complete travel rule mitigates some risk, but the combination of high‑risk jurisdiction, large amount, overdue KYC, and missing EDD flag places the transaction in the High‑Risk (66‑85) band.",0.0016616335,0,
48445e08-3f56-44ed-ae17-da6a83f804b5,CH,FINMA,2024-04-04T19:40:31,4/4/2024,152472.15,EUR,SWIFT,wire_transfer,James Hawkins,GB75IMRL12902106417595,HK,Kathleen Hunt,GB28KIWF10884819181579,HK,MT103,DZDYKZJA,DMPUSNYR,True,True,Never ball raise fill during.,OUR,True,False,,,0.0,0.0,0,,CUST-499557,corporate,Medium,False,2020-06-13,2021-06-13,False,True,True,INV,Teacher board individual them.,False,False,Balanced,True,match,False,True,True,0.0,1,potential,,,75,"The transaction exhibits several red‑flags that bring it close to violating FINMA AML rules. 

1. **High‑risk jurisdiction (HK)** – Under FINMA, Hong Kong is typically classified as a high‑risk jurisdiction. The transaction originates and terminates in HK, which triggers the risk signals in FINMA‑RISK‑01 (new or increased exposure to high‑risk jurisdictions) and FINMA‑RISK‑02 (monitoring of high‑risk client segments and jurisdictions). The amount (€152,472) likely exceeds the typical tolerance threshold for a single high‑risk transaction, pushing the KRI above the 85–95% threshold and moving the score into the High‑Risk band.

2. **Potential sanctions screening** – The sanctions screening result is marked as ""potential"", a clear red flag that requires Enhanced Due Diligence (EDD). Although EDD was performed, the fact that the screening flagged a potential sanction raises concern and indicates that the transaction may not fully comply with FINMA‑RISK‑01 and FINMA‑RISK‑02.

3. **Overdue KYC** – The customer’s KYC was last completed on 13/6/2020 and was due on 13/6/2021, meaning the KYC is now overdue. This violates the requirement in FINMA‑RISK‑01 to use up‑to‑date data sources for risk assessment and suggests a lapse in the bank’s ongoing monitoring processes.

4. **Missing or incomplete documentation** – While the transaction includes many required fields (SWIFT MT103, F50/F59, travel rule, etc.), the narrative and purpose code are vague, and the F70 purpose field contains nonsensical text. This lack of clear transaction purpose could be considered a documentation gap under FINMA‑RISK‑01.

5. **Exception process** – No exception request is recorded. If the transaction had exceeded the bank’s risk tolerance, an exception would need to be documented and approved per FINMA‑RISK‑03. The absence of such documentation suggests the bank may not have formally addressed the risk.

6. **Periodic review** – The transaction was booked on 4/4/2024. If the bank’s last risk‑analysis review was more than a year ago, the transaction would fall under the review cycle requirement of FINMA‑RISK‑04, potentially missing a recent update to risk tolerance limits.

Given these factors, the transaction sits in the ""High Risk"" band (66‑85) but is close to the ""Very High Risk"" threshold due to the sanctions flag and overdue KYC. A score of 75 reflects a moderate‑to‑high risk that requires close monitoring and potential escalation to senior management for review.
",0.018764187,0,
70abd0ba-ad2e-4d51-ab07-7274808768f5,CH,FINMA,2024-08-01T20:43:53,1/8/2024,20000.0,CHF,FAST (SG),cash_deposit,Joyce Glenn,GB41MHKC79529449284803,JP,John Bush,GB50XJWC84467175904921,AE,,,,True,True,,,True,True,EUR,CHF,1.430494,1.423377,50,Wilkerson and Sons,CUST-371289,domiciliary_company,Low,False,2023-12-05,2024-12-04,False,True,True,INV,Level choose attack including future this.,False,False,High,True,match,False,True,False,0.0,1,potential,,,78,"The transaction triggers several red flags that push it into the high‑risk band. First, the sanctions screening returned a ""potential"" match, which under FINMA‑RISK‑02 requires Enhanced Due Diligence (EDD). Although EDD was performed, the transaction record indicates ""edd_required"": false, a clear mismatch with the regulatory requirement and a violation of the rule. Second, the customer’s risk profile is marked as ""High"" while the risk rating is ""Low"", indicating an inconsistency in the internal risk assessment that could mask a higher risk exposure. Third, the cash deposit is a cross‑border transaction (originator JP, beneficiary AE) and the channel is FAST (SG), which falls under the scope of FINMA‑RISK‑05 for consolidated cross‑border activity; the lack of a documented EDD plan for this specific transaction is a compliance gap. Fourth, the cash ID verification flag is false for a cash deposit, which is a missing control that could facilitate illicit cash movements. These issues collectively raise the risk score to the high‑risk range (66‑85).",0.0027553048,0,
37547fa0-9436-40fb-a2f5-6b53b2ca4bfc,SG,MAS,2024-06-01T17:45:19,1/6/2024,5256.7,EUR,Cash,cash_deposit,Joseph Fitzgerald,GB64WNXJ00827449662311,CH,Joseph Murray,GB51KCRZ11161417602589,HK,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-557705,corporate,Low,False,2021-08-26,2022-08-26,False,True,True,EDU,A choice bill carry wrong not employee receive.,False,False,Balanced,True,match,False,True,True,25201.59,5,potential,,,78,"The transaction exhibits several red flags that push it into the high‑risk band. First, the customer is a corporate entity (customer_type: corporate) and MAS‑CDD‑02 mandates identification of beneficial owners for all legal persons unless exempted. No beneficial owner information is provided, constituting a compliance gap. Second, the KYC was last completed on 26/8/2021 and was due on 26/8/2022, meaning the customer’s CDD records are now expired; MAS‑CDD‑01 requires up‑to‑date CDD for any transaction, even if below the S20,000 threshold. Third, sanctions screening returned a “potential” hit, triggering MAS‑STR‑01’s obligation to file an STR and indicating a high‑risk scenario. Fourth, the daily cash total for the customer is S$25,201.59 (≈EUR 16,800) across five transactions, exceeding the informal daily threshold that MAS‑MON‑01 flags for unusual activity. Finally, while EDD was performed, it was not required under the rules (edd_required: false), suggesting that the due diligence may not have covered the missing beneficial owner or sanctions issues. These combined factors—missing beneficial owner data, expired KYC, potential sanctions, and high daily cash volume—justify a high‑risk score of 78.",0.007472517,0,
0ba37259-9dbb-4a61-9c80-018a640b8134,HK,HKMA/SFC,2024-06-30T13:13:59,30/6/2024,1920023.34,GBP,FAST (SG),fx_conversion,Monica Mercer,GB90LJRR23675261089074,AE,Benjamin Nelson MD,GB20LQZJ29352009441678,JP,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-987330,domiciliary_company,Low,False,2024-06-11,2026-06-11,False,True,True,LEA,Population free cultural myself fish.,False,False,Low,True,match,False,True,True,0.0,1,potential,,,55,"The transaction is a large FX conversion (≈HK$19 million) and therefore triggers the HKMA‑R‑009 requirement for CDD on any transaction ≥HK$120,000.  KYC was completed and the customer is a low‑risk domiciliary company, so the basic CDD obligations (HKMA‑R‑009, HKMA‑R‑012) appear satisfied.  The transaction also meets the MAS‑WIRE‑01 threshold (≥HK$8,000) and the required originator/beneficiary details are present (swift_f50_present, swift_f59_present, travel_rule_complete), satisfying MAS‑WIRE‑01 and MAS‑WIRE‑02.  However, the sanctions screening result is ""potential"", which is a red flag under the AML/CFT regime and would normally trigger further investigation or an STR under MAS‑WIRE‑03 or HKMA‑R‑009.  No STR has been filed (str_filed_datetime is null), indicating a potential compliance gap.  The EDD was performed (edd_performed = true) even though the system flagged no EDD requirement (edd_required = false), which mitigates some risk but does not eliminate the sanctions‑related concern.  Overall, the transaction is compliant with most procedural rules but carries a moderate risk due to the potential sanctions match and lack of an STR, placing it in the Medium‑Risk band (46‑65).",0.0022958412,0,
f320f77a-f752-4947-aed6-625610044994,SG,MAS,2025-09-07T01:17:48,7/9/2025,446073.56,EUR,FAST (SG),securities_trade,Charles Jackson,GB31ZUPA15553460840473,CH,Earl Phillips,GB81WPYB51018731421317,TH,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-830415,domiciliary_company,High,False,2024-01-25,2026-01-24,True,True,True,GDS,Always official per plan perform.,False,True,High,True,match,False,True,True,0.0,1,potential,,,55,"The transaction exceeds the S20,000 threshold (MAS‑CDD‑01) and is a high‑risk customer (risk rating ""High""), so full CDD and EDD were required and performed. The customer is a domiciliary company, so beneficial owner identification (MAS‑CDD‑02) is mandatory; the data set does not explicitly show that the beneficial owners were documented, which introduces a minor compliance gap. The originator is from Switzerland and the beneficiary from Thailand – neither is a FATF high‑risk jurisdiction (MAS‑CDD‑04), so no additional EDD is triggered by jurisdiction. The transaction is a large securities trade (EUR 446,073.56) and the sanctions screening result is ""potential"", which is a red flag that could warrant an STR (MAS‑STR‑01). No STR has been filed yet. Overall, the transaction is compliant with the core CDD/EDD requirements but carries moderate risk due to the large amount, high‑risk customer profile, and potential sanctions hit. This places it in the Medium‑Risk band (46‑65).",0.002737744,0,
aabdb1d4-e3cd-48bd-b98e-f288eda8f3d5,CH,FINMA,2024-02-26T19:46:22,26/2/2024,592.99,CNY,Cash,cash_deposit,John Watson,GB59TBDU73965002376781,CN,Andrew Hamilton,GB06MUTN80831221259379,GB,,,,True,True,,,True,False,,,0.0,0.0,0,,CUST-681425,domiciliary_company,Low,False,2022-07-23,2023-01-19,False,True,True,FAM,Study say per development send factor assume.,False,False,High,True,match,False,True,True,592.99,1,none,,,72,"The transaction involves a cash deposit from a client domiciled in China (high‑risk jurisdiction per FINMA guidance) to a beneficiary in the UK, with the client’s risk profile marked as ""High"" despite a low KYC rating. The KYC was last completed in July 2022 and the due date passed in January 2023, indicating a lapse in the required periodic review. Although EDD was performed, the system flagged ""edd_required"": false, suggesting a potential gap in the risk tolerance framework (FINMA‑RISK‑02). The transaction is small in value, but the combination of high‑risk jurisdiction, high client risk profile, overdue KYC, and a mismatch between EDD requirement and execution raises a moderate‑to‑high risk profile. This aligns with the 66‑85% threshold for high risk, resulting in a score of 72.",0.0056220484,0,
e6770558-433d-490a-afe6-e9d856528df6,SG,MAS,2024-08-03T06:39:53,3/8/2024,1345603.64,CNY,FAST (SG),fx_conversion,James Green,GB24ALQZ47169483689713,CH,Albert Hughes,GB88IFHT17478313362640,VN,,,,True,True,,,True,True,USD,CHF,0.249759,0.24926,20,Flores Ltd,CUST-979960,domiciliary_company,Low,False,2023-12-21,2025-12-20,False,True,True,MED,Energy air wrong technology natural activity wrong should.,False,False,High,True,match,False,True,True,0.0,1,none,,,90,"The transaction triggers several MAS rules with significant gaps:
- **MAS-CDD-01**: The amount (≈SGD 255k) far exceeds the S20,000 threshold for full CDD. While some KYC data is present, the beneficial owner of the domiciliary company is not identified, violating the requirement for full identity verification and risk assessment.
- **MAS-CDD-02**: As a legal person, the customer must have its beneficial owners documented. No such information is supplied, constituting a clear breach.
- **MAS-CDD-05**: The customer is classified as a high‑risk profile (client_risk_profile: ""High"") yet the system applies simplified CDD (edd_required: false). Simplified CDD is only permissible for low‑risk customers, so this is a direct violation.
- **MAS-WIRE-01**: The transfer is cross‑border (originator CH, beneficiary VN). The message lacks originator and beneficiary ID numbers, which are mandatory. This omission triggers the higher‑risk monitoring path.
- **MAS-WIRE-02**: Because of the missing ID numbers, the transfer should be flagged for investigation or suspension, and an STR should be considered.
These multiple rule breaches, combined with the large transaction size and cross‑border nature, place the transaction in the ""Very High Risk"" band (86‑100). Hence a risk score of 90 is assigned.",0.0038341114,0,
